"","label","treatment","flux","swc","ts","date_time","year","yday","time","ftime","bulk_density","root_density","total_c_percent","total_n_percent","cn_ratio","c_stock_kgC_m2","flux_mgco2_kgc","porosity","wfps"
"1","1","Disturbance",1.424,0,25.65,2023-06-06 08:04:00,2023,157,1,"1",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,165.843721823466,67.2762518490566,0
"2","1","Disturbance",1.34766666666667,0,30.13,2023-06-09 10:11:00,2023,160,4,"4",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,156.953690854933,67.2762518490566,0
"3","1","Disturbance",2.61666666666667,0.11,33.1733333333333,2023-06-12 13:35:40,2023,163,7,"7",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,304.745603069806,67.2762518490566,0.16350494710496
"4","1","Disturbance",1.935,0.163333333333333,34.3733333333333,2023-06-16 13:02:20,2023,167,11,"11",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,225.356461887927,67.2762518490566,0.242780072974032
"5","1","Disturbance",1.388,0.25,24.83,2023-06-23 11:20:00,2023,174,18,"18",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,161.651043462761,67.2762518490566,0.371602152511274
"6","1","Disturbance",3.092,0,34.3333333333333,2023-07-06 11:43:20,2023,187,31,"31",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,360.104485869493,67.2762518490566,0
"7","1","Disturbance",2.15566666666667,0.103333333333333,29.4566666666667,2023-08-05 09:24:40,2023,217,61,"61",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,251.056027395215,67.2762518490566,0.153595556371327
"8","1","Disturbance",3.66833333333333,0.15,36.2033333333333,2023-08-15 11:47:00,2023,227,71,"71",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,427.226160736715,67.2762518490566,0.222961291506764
"9","1","Disturbance",1.37933333333333,0,26.6666666666667,2023-09-11 09:38:00,2023,254,98,"98",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,160.641694968517,67.2762518490566,0
"10","1","Disturbance",1.72366666666667,0.0466666666666667,31.8666666666667,2023-09-18 12:29:40,2023,261,105,"105",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,200.743887066747,67.2762518490566,0.0693657351354378
"11","1","Disturbance",1.239,0,28.5,2023-09-25 11:09:20,2023,268,112,"112",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,144.298013580951,67.2762518490566,0
"12","1","Disturbance",1.301,0,30.2,2023-10-02 11:23:30,2023,275,119,"119",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,151.518737424389,67.2762518490566,0
"13","1","Disturbance",0.493946666666667,0.343356666666667,15.1055566666667,2024-01-29 11:56:06,2024,29,210,"210",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,57.5266527965556,67.2762518490566,0.510368305649717
"14","1","Disturbance",0.805866666666667,0.356063333333333,18.41889,2024-01-30 13:30:03,2024,30,211,"211",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,93.8538815263137,67.2762518490566,0.529255604388023
"15","1","Disturbance",0.6088,0.3065,19.1677766666667,2024-01-31 13:57:08.333333,2024,31,212,"212",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,70.9028496110438,67.2762518490566,0.455584238978822
"16","1","Disturbance",0.397803333333333,0.378,12.1416666666667,2024-02-05 12:05:58.666667,2024,36,217,"217",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,46.3294840967563,67.2762518490566,0.561862454597046
"17","1","Disturbance",0.51121,0.28595,19.2333333333333,2024-02-06 13:39:30.666667,2024,37,218,"218",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,59.5371973548976,67.2762518490566,0.425038542042395
"18","1","Disturbance",0.465556666666667,0.305076666666667,17.2711133333333,2024-02-07 16:00:35,2024,38,219,"219",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,54.220260055988,67.2762518490566,0.453468584057191
"19","1","Disturbance",0.650363333333333,0.2508,15.9833333333333,2024-03-25 11:35:50,2024,85,266,"266",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,75.7434520628621,67.2762518490566,0.37279127939931
"20","1","Disturbance",0.443453333333333,0.368086666666667,13.83278,2024-03-27 08:00:20.333333,2024,87,268,"268",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,51.6460331847066,67.2762518490566,0.547127190576132
"21","1","Disturbance",0.386323333333333,0.274183333333333,12.52,2024-03-29 09:29:15,2024,89,270,"270",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,44.9924855528424,67.2762518490566,0.407548467397531
"22","1","Disturbance",0.67486,0.127416666666667,21.54111,2024-04-01 10:04:25.666667,2024,92,273,"273",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,78.5964144029385,67.2762518490566,0.189393230396579
"23","1","Disturbance",1.60912,0.308871666666667,22.5238866666667,2024-07-30 08:16:02.666667,2024,212,393,"393",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,187.403405660517,67.2762518490566,0.459109504732312
"24","1","Disturbance",1.92668666666667,0.303433333333333,32.0966666666667,2024-07-31 11:02:45.333333,2024,213,394,"394",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,224.388263755371,67.2762518490566,0.45102591924135
"25","1","Disturbance",1.85835666666667,0.266766666666667,32.76,2024-08-01 10:23:13.333333,2024,214,395,"395",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,216.430327300176,67.2762518490566,0.396524270206363
"26","1","Disturbance",1.84926666666667,0.122333333333333,31.0666666666667,2024-08-02 09:35:23,2024,215,396,"396",0.867179326,0.000254091,1.715,0.095,18.0526315789474,1.48721254409,215.371676014098,67.2762518490566,0.181837319962183
