label,treatment,flux,swc,ts,date_time,year,yday,time,ftime,Soil_C
23,Disturbance,2.617,0.22665,31.67833333,2024-08-02T14:27:58Z,2024,215,396,396,
24,NPK,1.795666667,0,37.355,2023-06-06T15:19:00Z,2023,157,1,1,
24,NPK,1.490666667,0,41.89333333,2023-06-09T17:36:20Z,2023,160,4,4,
24,NPK,2.905666667,0.316666667,26.28,2023-06-12T14:26:00Z,2023,163,7,7,
24,NPK,2.072666667,0.27,31.42666667,2023-06-16T16:05:00Z,2023,167,11,11,
24,NPK,2.232666667,0.31,32.61,2023-06-23T18:36:20Z,2023,174,18,18,
24,NPK,4.416333333,0.15,38,2023-07-06T17:19:00Z,2023,187,31,31,
24,NPK,3.705666667,0,39.93333333,2023-08-05T17:41:40Z,2023,217,61,61,
24,NPK,2.892,0.36,24.50333333,2023-08-15T12:44:00Z,2023,227,71,71,
24,NPK,1.896666667,0,36.36666667,2023-09-11T16:39:00Z,2023,254,98,98,
24,NPK,1.577666667,0,22.03333333,2023-09-18T14:07:00Z,2023,261,105,105,
24,NPK,1.141,0,31.3,2023-09-25T15:21:40Z,2023,268,112,112,
24,NPK,0.913,0,31.7,2023-10-02T16:15:20Z,2023,275,119,119,
24,NPK,0.778163333,0.319283333,16.19444667,2024-01-29T17:23:13Z,2024,29,210,210,
24,NPK,0.808753333,0.27276,17.78222333,2024-01-30T18:52:00Z,2024,30,211,211,
24,NPK,0.85969,0.32192,19.29,2024-01-31T19:26:42Z,2024,31,212,212,
24,NPK,0.768696667,0.323373333,13.34611,2024-02-05T17:32:46Z,2024,36,217,217,
24,NPK,0.927613333,0.297596667,18.2,2024-02-06T18:57:59Z,2024,37,218,218,
24,NPK,0.69402,0.33752,13.74111333,2024-02-07T21:52:05Z,2024,38,219,219,
24,NPK,1.59042,0.347566667,19.30889,2024-03-25T18:10:13Z,2024,85,266,266,
24,NPK,1.334586667,0.353493333,14.93333333,2024-03-27T15:18:31Z,2024,87,268,268,
24,NPK,0.74906,0.297993333,8.43,2024-03-29T12:13:36Z,2024,89,270,270,
24,NPK,1.513406667,0.275903333,20.18555667,2024-04-01T13:49:07Z,2024,92,273,273,
24,NPK,2.81759,0.26873,30.31833333,2024-07-30T15:07:17Z,2024,212,393,393,
24,NPK,2.564536667,0.346823333,23.76,2024-07-31T12:42:47Z,2024,213,394,394,
24,NPK,4.14431,0.222593333,29.195,2024-08-01T14:04:57Z,2024,214,395,395,
24,NPK,3.00163,0.157683333,31.15389,2024-08-02T14:16:52Z,2024,215,396,396,
25,NPK,2.113,0,39.84,2023-06-06T15:27:00Z,2023,157,1,1,
25,NPK,1.828666667,0,41.3,2023-06-09T17:29:20Z,2023,160,4,4,
25,NPK,3.759666667,0.246666667,24.54,2023-06-12T14:15:40Z,2023,163,7,7,
25,NPK,2.911333333,0.24,31.61666667,2023-06-16T15:58:40Z,2023,167,11,11,
25,NPK,2.787,0.28,31.72333333,2023-06-23T18:43:20Z,2023,174,18,18,
25,NPK,4.799,0.11,37.48,2023-07-06T17:25:40Z,2023,187,31,31,
25,NPK,3.989333333,0.07,39.79,2023-08-05T17:47:40Z,2023,217,61,61,
25,NPK,4.531666667,0.223333333,24.29333333,2023-08-15T12:38:20Z,2023,227,71,71,
25,NPK,2.019666667,0,36.23333333,2023-09-11T16:44:00Z,2023,254,98,98,
25,NPK,1.572333333,0,21.96666667,2023-09-18T14:11:40Z,2023,261,105,105,
25,NPK,1.166666667,0,30.3,2023-09-25T15:16:20Z,2023,268,112,112,
25,NPK,0.867666667,0,32.3,2023-10-02T16:20:20Z,2023,275,119,119,
25,NPK,0.97623,0.318833333,17.13889,2024-01-29T17:38:00Z,2024,29,210,210,
25,NPK,0.833086667,0.358,18.79111,2024-01-30T18:57:16Z,2024,30,211,211,
25,NPK,0.81273,0.237893333,14.37833333,2024-01-31T19:31:56Z,2024,31,212,212,
25,NPK,0.87886,0.330776667,13.96324,2024-02-05T17:37:53Z,2024,36,217,217,
25,NPK,0.838713333,0.368383333,19.06333333,2024-02-06T19:03:14Z,2024,37,218,218,
25,NPK,0.66237,0.31884,13.84611,2024-02-07T21:57:04Z,2024,38,219,219,
25,NPK,1.740673333,0.32305,20.51111,2024-03-25T18:15:11Z,2024,85,266,266,
25,NPK,1.209076667,0.364288333,17.35,2024-03-27T15:24:09Z,2024,87,268,268,
25,NPK,0.8386,0.329326667,10.04889,2024-03-29T12:03:35Z,2024,89,270,270,
25,NPK,1.72139,0.196603333,20.41889,2024-04-01T13:54:01Z,2024,92,273,273,
25,NPK,3.39221,0.339331111,30.1,2024-07-30T15:13:02Z,2024,212,393,393,
25,NPK,2.800756667,0.269956667,23.31222333,2024-07-31T12:37:52Z,2024,213,394,394,
25,NPK,3.26189,0.206783333,29.31833333,2024-08-01T14:09:59Z,2024,214,395,395,
25,NPK,3.553533333,0.097706667,31.6,2024-08-02T14:12:00Z,2024,215,396,396,
