,co2,date_time,label,swc,flux,ts,ta,day,month,treatment,drying_cycle,dar,rep,fdar,time_of_day,time,ftime
230,453.41,3/28/24 12:42,8,0.331,1.60472,21.9,21.66981,28,3,Disturbance,3,2,2,2,pm,10,10
231,455.23,3/28/24 12:43,8,0.3315,1.50645,22,21.64276,28,3,Disturbance,3,2,2,2,pm,10,10
232,449.63,3/28/24 12:47,9,0.1066,1.19069,22.68,23.13917,28,3,NPK,3,2,2,2,pm,10,10
233,450.54,3/28/24 12:49,9,0.2447,1.15633,23.185,23.05957,28,3,NPK,3,2,2,2,pm,10,10
234,450.76,3/28/24 12:50,9,0.24895,1.32266,23.51,23.12337,28,3,NPK,3,2,2,2,pm,10,10
235,447.51,3/28/24 12:59,10,0.27642,1.09139,26.2,24.58214,28,3,NPK,3,2,2,2,pm,10,10
236,451.19,3/28/24 13:00,10,0.28,1.24184,26.2,23.51115,28,3,NPK,3,2,2,2,pm,10,10
237,450.06,3/28/24 13:02,10,0.27807,1.10908,26.38667,23.42413,28,3,NPK,3,2,2,2,pm,10,10
238,453.87,3/28/24 13:05,11,0.17967,1.54476,26.4,25.6545,28,3,NPK,3,2,3,2,pm,10,10
239,454.3,3/28/24 13:06,11,0.24617,1.41292,26.7,25.61127,28,3,NPK,3,2,3,2,pm,10,10
240,453.51,3/28/24 13:08,11,0.247,1.4692,26.7,25.74591,28,3,NPK,3,2,3,2,pm,10,10
241,452.56,3/28/24 13:10,12,0.35845,1.67014,26.7,24.11035,28,3,Disturbance,3,2,3,2,pm,10,10
242,453.76,3/28/24 13:12,12,0.34752,1.63297,26.435,23.75513,28,3,Disturbance,3,2,3,2,pm,10,10
243,452.72,3/28/24 13:13,12,0.35332,1.52237,26.4,23.44727,28,3,Disturbance,3,2,3,2,pm,10,10
244,454.42,3/28/24 13:16,13,0.2484,1.95176,25.9,24.59577,28,3,NPK+Disturbance,3,2,3,2,pm,10,10
245,454.41,3/28/24 13:18,13,0.0475,1.85765,26.17,24.2813,28,3,NPK+Disturbance,3,2,3,2,pm,10,10
246,455.56,3/28/24 13:19,13,0.30067,1.75634,26.2,24.19589,28,3,NPK+Disturbance,3,2,3,2,pm,10,10
247,450.18,3/28/24 13:22,14,0.2513,0.84423,25.9,24.78008,28,3,NPK,3,2,3,2,pm,10,10
248,450.88,3/28/24 13:23,14,0.25652,0.84717,25.9,25.45536,28,3,NPK,3,2,3,2,pm,10,10
249,450.65,3/28/24 13:25,14,0.2578,0.78123,26.17,25.444,28,3,NPK,3,2,3,2,pm,10,10
250,452.77,3/28/24 13:28,15,0.27203,1.41999,26.4,26.03418,28,3,Control,3,2,3,2,pm,10,10
251,452.33,3/28/24 13:29,15,0.27393,1.30215,26.54,25.62987,28,3,Control,3,2,3,2,pm,10,10
252,452.49,3/28/24 13:31,15,0.2786,1.2961,26.7,25.18016,28,3,Control,3,2,3,2,pm,10,10
253,457.2,3/28/24 13:34,24,0.34743,2.19664,26.7,25.90408,28,3,NPK,3,2,5,2,pm,10,10
254,457.19,3/28/24 13:36,24,0.34965,2.02392,26.7,26.19528,28,3,NPK,3,2,5,2,pm,10,10
255,456.14,3/28/24 13:37,24,0.35008,1.8607,26.9,25.9752,28,3,NPK,3,2,5,2,pm,10,10
256,456.27,3/28/24 13:40,25,0.2544,2.18733,26.9,28.74687,28,3,NPK,3,2,5,2,pm,10,10
257,456.63,3/28/24 13:41,25,0.32,2.01618,27.2,28.56116,28,3,NPK,3,2,5,2,pm,10,10
258,458.41,3/28/24 13:43,25,0.32,1.97472,27,28.72672,28,3,NPK,3,2,5,2,pm,10,10
259,451.76,3/28/24 13:56,23,0.364,1.62062,25.9,24.18078,28,3,Disturbance,3,2,5,2,pm,10,10
260,451.12,3/28/24 13:58,23,0.364,1.73428,25.9,24.26013,28,3,Disturbance,3,2,5,2,pm,10,10
261,452.35,3/28/24 13:59,23,0.364,1.75163,25.88,23.82604,28,3,Disturbance,3,2,5,2,pm,10,10
262,461.27,3/28/24 14:01,18,0.34763,2.77328,25.79,24.94058,28,3,NPK+Disturbance,3,2,4,2,pm,10,10
263,461.36,3/28/24 14:03,18,0.349,2.96691,26.2,25.02281,28,3,NPK+Disturbance,3,2,4,2,pm,10,10
264,460.21,3/28/24 14:04,18,0.34917,2.69309,26.4,24.62698,28,3,NPK+Disturbance,3,2,4,2,pm,10,10
265,458.82,3/28/24 14:06,22,0.38828,2.15385,26.34167,24.06571,28,3,Control,3,2,5,2,pm,10,10
266,460.1,3/28/24 14:08,22,0.389,2.00136,26.7,24.24598,28,3,Control,3,2,5,2,pm,10,10
267,458.77,3/28/24 14:09,22,0.39,2.0176,26.7,24.67936,28,3,Control,3,2,5,2,pm,10,10
268,458.26,3/28/24 14:16,21,0.3555,2.37906,26.7,25.60106,28,3,NPK+Disturbance,3,2,5,2,pm,10,10
269,456.74,3/28/24 14:18,21,0.35563,2.14162,26.7,25.63598,28,3,NPK+Disturbance,3,2,5,2,pm,10,10
270,456.82,3/28/24 14:19,21,0.356,2.09218,26.665,25.21357,28,3,NPK+Disturbance,3,2,5,2,pm,10,10
271,461.48,3/28/24 14:21,20,0.33637,2.76329,26.49167,25.11131,28,3,Disturbance,3,2,4,2,pm,10,10
272,461.31,3/28/24 14:23,20,0.3392,2.77757,26.9,24.38574,28,3,Disturbance,3,2,4,2,pm,10,10
273,461.55,3/28/24 14:24,20,0.34,2.39203,26.9,24.42955,28,3,Disturbance,3,2,4,2,pm,10,10
274,450.18,3/28/24 14:26,19,0.26323,1.51874,26.9,26.18455,28,3,NPK,3,2,4,2,pm,10,10
275,451.51,3/28/24 14:28,19,0.26533,1.436,27.1,27.06465,28,3,NPK,3,2,4,2,pm,10,10
276,449.03,3/28/24 14:29,19,0.26617,1.3003,27.225,27.323,28,3,NPK,3,2,4,2,pm,10,10
277,455.64,3/28/24 14:32,16,0.2884,2.0037,27.5,26.78843,28,3,Control,3,2,4,2,pm,10,10
278,453.45,3/28/24 14:33,16,0.313,2.09978,27.39,26.2274,28,3,Control,3,2,4,2,pm,10,10
279,454.25,3/28/24 14:35,16,0.313,1.86224,27.2,25.90278,28,3,Control,3,2,4,2,pm,10,10
280,456.63,3/28/24 14:37,17,0.2734,2.52289,27.2,27.27302,28,3,NPK,3,2,4,2,pm,10,10
281,459.62,3/28/24 14:38,17,0.26443,2.55812,27.565,28.45609,28,3,NPK,3,2,4,2,pm,10,10
282,459.8,3/28/24 14:40,17,0.2998,2.43326,27.8,28.49498,28,3,NPK,3,2,4,2,pm,10,10
283,448.92,3/28/24 14:42,1,0.32125,1.19257,27.2,26.28323,28,3,Disturbance,3,2,1,2,pm,10,10
284,448.94,3/28/24 14:44,1,0.325,1.22431,27.2,26.21322,28,3,Disturbance,3,2,1,2,pm,10,10
285,449.33,3/28/24 14:45,1,0.326,1.09998,27.5,26.06636,28,3,Disturbance,3,2,1,2,pm,10,10
286,450.3,3/28/24 14:47,2,0.335,1.51416,27.2,26.49582,28,3,NPK,3,2,1,2,pm,10,10
287,450.21,3/28/24 14:49,2,0.33777,1.40818,26.97,27.1755,28,3,NPK,3,2,1,2,pm,10,10
288,449.14,3/28/24 14:50,2,0.3382,1.43429,26.64,26.44617,28,3,NPK,3,2,1,2,pm,10,10
289,464.34,3/28/24 14:52,3,0.16433,3.24027,26.48333,27.96448,28,3,NPK,3,2,1,2,pm,10,10
290,464.73,3/28/24 14:54,3,0.166,2.88922,27.25,28.24024,28,3,NPK,3,2,1,2,pm,10,10
291,463.89,3/28/24 14:55,3,0.15308,3.34895,27.8,27.55062,28,3,NPK,3,2,1,2,pm,10,10
292,453.26,3/28/24 14:57,4,0.14985,2.14593,27.665,26.2978,28,3,Control,3,2,1,2,pm,10,10
293,454.56,3/28/24 14:59,4,0.33477,2.09923,27.5,26.17181,28,3,Control,3,2,1,2,pm,10,10
294,453.27,3/28/24 15:00,4,0.336,1.89512,27.5,25.73016,28,3,Control,3,2,1,2,pm,10,10
295,459.07,3/28/24 15:08,5,0.3094,2.78995,27.2,25.44609,28,3,NPK+Disturbance,3,2,1,2,pm,10,10
296,460.3,3/28/24 15:09,5,0.31707,2.36774,27.18,25.78495,28,3,NPK+Disturbance,3,2,1,2,pm,10,10
297,458.2,3/28/24 15:10,5,0.318,2.28912,26.8,25.49486,28,3,NPK+Disturbance,3,2,1,2,pm,10,10
298,538.73,3/29/24 8:02,25,0.32843,0.88645,10.28667,5.78449,29,3,NPK,3,3,5,3,am,11,11
299,539.51,3/29/24 8:03,25,0.32997,0.82609,10.10167,5.71329,29,3,NPK,3,3,5,3,am,11,11
300,531.72,3/29/24 8:05,25,0.32958,0.80326,9.75833,5.74649,29,3,NPK,3,3,5,3,am,11,11
301,483.76,3/29/24 8:12,24,0.1914,0.78,8.49,5.44487,29,3,NPK,3,3,5,3,am,11,11
302,509.88,3/29/24 8:13,24,0.351,0.78267,8.4,5.43528,29,3,NPK,3,3,5,3,am,11,11
303,511.97,3/29/24 8:15,24,0.35158,0.68451,8.4,5.55637,29,3,NPK,3,3,5,3,am,11,11
304,511.78,3/29/24 8:22,23,0.2616,0.73579,8.21,5.67709,29,3,Disturbance,3,3,5,3,am,11,11
305,510.98,3/29/24 8:23,23,0.26147,0.65306,7.72667,5.47257,29,3,Disturbance,3,3,5,3,am,11,11
306,509.4,3/29/24 8:25,23,0.264,0.79009,7.43667,5.56025,29,3,Disturbance,3,3,5,3,am,11,11
307,498.41,3/29/24 8:36,22,0.368,1.07135,7.5,7.0661,29,3,Control,3,3,5,3,am,11,11
308,490.52,3/29/24 8:37,22,0.369,1.05147,7.4,6.80705,29,3,Control,3,3,5,3,am,11,11
309,496.98,3/29/24 8:39,22,0.369,1.09796,7.4,6.95071,29,3,Control,3,3,5,3,am,11,11
310,480.63,3/29/24 8:41,21,0.24933,0.79351,7.46667,7.71624,29,3,NPK+Disturbance,3,3,5,3,am,11,11
311,496.28,3/29/24 8:42,21,0.3741,0.75026,7.73,7.73995,29,3,NPK+Disturbance,3,3,5,3,am,11,11
312,494.41,3/29/24 8:44,21,0.37445,0.74764,8.055,7.98613,29,3,NPK+Disturbance,3,3,5,3,am,11,11
313,486.13,3/29/24 8:46,20,0.24675,0.64841,8.2,8.00675,29,3,Disturbance,3,3,4,3,am,11,11
314,482.14,3/29/24 8:47,20,0.31778,0.76269,8.07833,7.76955,29,3,Disturbance,3,3,4,3,am,11,11
315,477.74,3/29/24 8:49,20,0.3183,0.70321,8,7.73974,29,3,Disturbance,3,3,4,3,am,11,11
316,476.7,3/29/24 8:51,19,0.31105,0.64745,8,8.50057,29,3,NPK,3,3,4,3,am,11,11
317,476.58,3/29/24 8:52,19,0.3126,0.5862,8.13,8.47446,29,3,NPK,3,3,4,3,am,11,11
318,480.53,3/29/24 8:54,19,0.3125,0.61483,8.35,8.64264,29,3,NPK,3,3,4,3,am,11,11
319,477.83,3/29/24 9:02,17,0.31365,1.01048,8.84,10.37505,29,3,NPK,3,3,4,3,am,11,11
320,481.86,3/29/24 9:03,17,0.36928,0.96527,9.285,10.50123,29,3,NPK,3,3,4,3,am,11,11
321,475.51,3/29/24 9:05,17,0.37,0.98815,9.57333,10.58537,29,3,NPK,3,3,4,3,am,11,11
322,476.17,3/29/24 9:07,16,0.26213,0.74745,9.87667,11.28737,29,3,Control,3,3,4,3,am,11,11
323,478.33,3/29/24 9:08,16,0.243,1.0471,10.12,11.43537,29,3,Control,3,3,4,3,am,11,11
324,479.73,3/29/24 9:10,16,0.29627,0.8267,10.45333,11.72206,29,3,Control,3,3,4,3,am,11,11
325,477.57,3/29/24 9:12,15,0.25573,0.54813,11,12.35622,29,3,Control,3,3,3,3,am,11,11
326,473.35,3/29/24 9:13,15,0.27873,0.64183,11.06333,12.33112,29,3,Control,3,3,3,3,am,11,11
327,469.96,3/29/24 9:15,15,0.2808,0.53508,11.08,12.16832,29,3,Control,3,3,3,3,am,11,11
328,471.03,3/29/24 9:17,14,0.28492,0.42381,11.055,12.57661,29,3,NPK,3,3,3,3,am,11,11
329,473.71,3/29/24 9:19,14,0.2902,0.36933,11.54,13.19577,29,3,NPK,3,3,3,3,am,11,11
330,471.99,3/29/24 9:20,14,0.29303,0.38843,12.01,13.23639,29,3,NPK,3,3,3,3,am,11,11
331,470.03,3/29/24 9:22,13,0.2988,0.63987,12.38,13.22477,29,3,NPK+Disturbance,3,3,3,3,am,11,11
332,471.63,3/29/24 9:24,13,0.29927,0.72334,12.3,12.86005,29,3,NPK+Disturbance,3,3,3,3,am,11,11
333,468.16,3/29/24 9:25,13,0.29993,0.68727,12.3,12.56733,29,3,NPK+Disturbance,3,3,3,3,am,11,11
334,466.81,3/29/24 9:27,1,0.273,0.35702,12.32167,13.49129,29,3,Disturbance,3,3,1,3,am,11,11
335,468.4,3/29/24 9:29,1,0.2743,0.36539,12.53,13.82453,29,3,Disturbance,3,3,1,3,am,11,11
336,468,3/29/24 9:30,1,0.27525,0.43656,12.70833,13.83087,29,3,Disturbance,3,3,1,3,am,11,11
337,466.31,3/29/24 9:32,2,0.34625,0.66564,13.175,13.91058,29,3,NPK,3,3,1,3,am,11,11
338,466.96,3/29/24 9:34,2,0.347,0.63406,13.46833,13.69836,29,3,NPK,3,3,1,3,am,11,11
339,470.38,3/29/24 9:35,2,0.348,0.51501,13.5,13.82257,29,3,NPK,3,3,1,3,am,11,11
340,473.45,3/29/24 9:37,3,0.198,1.11426,13.47833,14.3834,29,3,NPK,3,3,1,3,am,11,11
341,473.21,3/29/24 9:39,3,0.1551,1.01841,13.335,14.0529,29,3,NPK,3,3,1,3,am,11,11
342,473.74,3/29/24 9:40,3,0.18692,1.0501,13.1,13.99751,29,3,NPK,3,3,1,3,am,11,11
343,471.21,3/29/24 9:43,4,0.1785,1.12661,13.1,14.5182,29,3,Control,3,3,1,3,am,11,11
344,470.49,3/29/24 9:44,4,0.30902,0.90116,13.3,14.47388,29,3,Control,3,3,1,3,am,11,11
345,471.09,3/29/24 9:46,4,0.31087,1.04732,13.3,14.47226,29,3,Control,3,3,1,3,am,11,11
346,469.18,3/29/24 9:53,5,0.24418,0.86182,14.26333,17.30013,29,3,NPK+Disturbance,3,3,1,3,am,11,11
347,467.41,3/29/24 9:54,5,0.30125,0.86115,14.4,17.09544,29,3,NPK+Disturbance,3,3,1,3,am,11,11
348,466.28,3/29/24 9:56,5,0.30337,0.82446,14.53667,16.95202,29,3,NPK+Disturbance,3,3,1,3,am,11,11
349,466.02,3/29/24 9:58,6,0.30003,0.60155,14.90167,17.1431,29,3,NPK+Disturbance,3,3,2,3,am,11,11
350,461.81,3/29/24 10:00,6,0.3029,0.59771,15,16.91721,29,3,NPK+Disturbance,3,3,2,3,am,11,11
351,463.23,3/29/24 10:01,6,0.304,0.53997,15,17.11946,29,3,NPK+Disturbance,3,3,2,3,am,11,11
352,461.49,3/29/24 10:03,7,0.30853,0.84635,15.02667,17.0335,29,3,Control,3,3,2,3,am,11,11
353,460.27,3/29/24 10:05,7,0.31145,0.84003,15.365,16.90511,29,3,Control,3,3,2,3,am,11,11
354,460.51,3/29/24 10:06,7,0.31293,0.81221,15.69333,16.4909,29,3,Control,3,3,2,3,am,11,11
355,458.79,3/29/24 10:08,8,0.34217,0.6835,16.05,17.77394,29,3,Disturbance,3,3,2,3,am,11,11
356,457.83,3/29/24 10:10,8,0.3442,0.69039,16.42,18.08619,29,3,Disturbance,3,3,2,3,am,11,11
357,456.81,3/29/24 10:11,8,0.34407,0.72848,16.70333,18.39866,29,3,Disturbance,3,3,2,3,am,11,11
358,456.91,3/29/24 10:14,9,0.1428,0.80338,17.18,17.70864,29,3,NPK,3,3,2,3,am,11,11
359,454.3,3/29/24 10:15,9,0.23997,0.83312,17.50333,17.75596,29,3,NPK,3,3,2,3,am,11,11
360,456.27,3/29/24 10:17,9,0.23887,0.7927,17.78667,17.75683,29,3,NPK,3,3,2,3,am,11,11
361,453.36,3/29/24 10:24,10,0.25758,0.77126,19.31667,18.63571,29,3,NPK,3,3,2,3,am,11,11
362,455.43,3/29/24 10:25,10,0.283,0.8156,18.8,18.29925,29,3,NPK,3,3,2,3,am,11,11
363,454.1,3/29/24 10:27,10,0.28577,0.83124,18.29333,18.13698,29,3,NPK,3,3,2,3,am,11,11
364,455.64,3/29/24 10:29,11,0.29608,0.97018,18,19.44162,29,3,NPK,3,3,3,3,am,11,11
365,456.06,3/29/24 10:30,11,0.30175,1.0621,18.67,19.27263,29,3,NPK,3,3,3,3,am,11,11
366,457.4,3/29/24 10:32,11,0.305,0.87101,18.8,19.18284,29,3,NPK,3,3,3,3,am,11,11
367,452.41,3/29/24 10:34,12,0.36002,0.50254,18.6,18.9734,29,3,Disturbance,3,3,3,3,am,11,11
368,452.57,3/29/24 10:36,12,0.36143,0.62954,18.51333,18.70175,29,3,Disturbance,3,3,3,3,am,11,11
369,452.5,3/29/24 10:37,12,0.36287,0.649,18.4,18.73643,29,3,Disturbance,3,3,3,3,am,11,11
370,471.82,4/1/24 8:09,13,0.104,1.02911,17.245,16.55303,1,4,NPK+Disturbance,3,6,3,6,am,12,12
371,474,4/1/24 8:12,13,0.05,0.84004,17,16.37873,1,4,NPK+Disturbance,3,6,3,6,am,12,12
372,469.49,4/1/24 8:15,14,0.15787,0.52185,16.92333,16.65416,1,4,NPK,3,6,3,6,am,12,12
373,468.67,4/1/24 8:16,14,0.25907,0.54185,17,16.62557,1,4,NPK,3,6,3,6,am,12,12
374,469.49,4/1/24 8:17,14,0.261,0.66754,17,16.62828,1,4,NPK,3,6,3,6,am,12,12
375,472.74,4/1/24 8:20,15,0.1635,0.70865,16.95,16.78178,1,4,Control,3,6,3,6,am,12,12
376,469.5,4/1/24 8:21,15,0.2185,0.6324,17,16.75636,1,4,Control,3,6,3,6,am,12,12
377,472.87,4/1/24 8:23,15,0.221,0.56063,16.88,16.74045,1,4,Control,3,6,3,6,am,12,12
378,473.46,4/1/24 8:25,12,0.13832,0.4475,16.94333,17.12612,1,4,Disturbance,3,6,3,6,am,12,12
379,469.5,4/1/24 8:26,12,0.1956,0.44516,17,17.0316,1,4,Disturbance,3,6,3,6,am,12,12
380,468.93,4/1/24 8:27,12,0.1947,0.41828,17,17.07832,1,4,Disturbance,3,6,3,6,am,12,12
381,471,4/1/24 8:31,16,0.0141,1.37379,17.2,17.07858,1,4,Control,3,6,4,6,am,12,12
382,474,4/1/24 8:33,16,0.02428,1.21063,8.88667,17.06896,1,4,Control,3,6,4,6,am,12,12
383,479.71,4/1/24 8:35,17,0.15993,1.90775,17.2,17.03755,1,4,NPK,3,6,4,6,am,12,12
384,486.47,4/1/24 8:36,17,0.16747,1.7248,17.2,16.84168,1,4,NPK,3,6,4,6,am,12,12
385,481.5,4/1/24 8:38,17,0.1716,1.92025,17.2,16.82756,1,4,NPK,3,6,4,6,am,12,12
386,472.23,4/1/24 8:40,18,0.04,1.39274,17.2,17.17527,1,4,NPK+Disturbance,3,6,4,6,am,12,12
387,472.29,4/1/24 8:42,18,0.04,1.26572,17.2,17.09178,1,4,NPK+Disturbance,3,6,4,6,am,12,12
388,473.49,4/1/24 8:43,18,0.102,1.29701,17.2,17.09531,1,4,NPK+Disturbance,3,6,4,6,am,12,12
389,473.98,4/1/24 8:46,11,0.30905,1.04002,17.2,17.34365,1,4,NPK,3,6,3,6,am,12,12
390,472.13,4/1/24 8:47,11,0.31047,1.07516,17.2,17.24665,1,4,NPK,3,6,3,6,am,12,12
391,471.46,4/1/24 8:49,11,0.31188,1.20718,17.2,17.2313,1,4,NPK,3,6,3,6,am,12,12
392,473,4/1/24 8:51,10,0.20177,0.98638,17.2,17.28431,1,4,NPK,3,6,2,6,am,12,12
393,470.18,4/1/24 8:53,10,0.199,1.08527,17.2,17.11004,1,4,NPK,3,6,2,6,am,12,12
394,473.71,4/1/24 8:54,10,0.203,1.1608,17.15333,17.08013,1,4,NPK,3,6,2,6,am,12,12
395,470.36,4/1/24 9:01,9,0.108,1.07489,17.6,17.88609,1,4,NPK,3,6,2,6,am,12,12
396,470.41,4/1/24 9:03,9,0.10627,1.07144,17.7,17.79613,1,4,NPK,3,6,2,6,am,12,12
397,469.43,4/1/24 9:04,9,0.106,1.10622,17.7,17.86732,1,4,NPK,3,6,2,6,am,12,12
398,465.59,4/1/24 9:06,8,0.13375,0.78307,17.78333,18.45636,1,4,Disturbance,3,6,2,6,am,12,12
399,463.78,4/1/24 9:08,8,0.132,0.87453,17.98167,18.58537,1,4,Disturbance,3,6,2,6,am,12,12
400,461.29,4/1/24 9:09,8,0.1323,0.98014,18,18.92225,1,4,Disturbance,3,6,2,6,am,12,12
401,462.05,4/1/24 9:11,19,0.06027,1.15192,18.2,19.43644,1,4,NPK,3,6,4,6,am,12,12
402,463.16,4/1/24 9:13,19,0.113,1.01559,18.39,19.19165,1,4,NPK,3,6,4,6,am,12,12
403,463.3,4/1/24 9:14,19,0.106,0.92323,18.4,19.1537,1,4,NPK,3,6,4,6,am,12,12
404,464.16,4/1/24 9:16,20,0.0702,0.90595,18.49,19.66628,1,4,Disturbance,3,6,4,6,am,12,12
405,464.29,4/1/24 9:18,20,0.156,0.97929,18.6,19.59783,1,4,Disturbance,3,6,4,6,am,12,12
406,462.44,4/1/24 9:19,20,0.159,1.00306,18.8,19.65204,1,4,Disturbance,3,6,4,6,am,12,12
407,461.6,4/1/24 9:21,21,0.14167,1.33273,18.85667,20.28424,1,4,NPK+Disturbance,3,6,5,6,am,12,12
408,467.07,4/1/24 9:23,21,0.247,1.30055,18.9,20.05255,1,4,NPK+Disturbance,3,6,5,6,am,12,12
409,465.39,4/1/24 9:24,21,0.247,1.36197,18.8,20.09022,1,4,NPK+Disturbance,3,6,5,6,am,12,12
410,467.25,4/1/24 9:32,22,0.198,1.90292,19.59333,21.1887,1,4,Control,3,6,5,6,am,12,12
411,467.75,4/1/24 9:33,22,0.27283,1.90578,19.9,21.11638,1,4,Control,3,6,5,6,am,12,12
412,464.9,4/1/24 9:35,22,0.272,1.79271,19.9,21.21694,1,4,Control,3,6,5,6,am,12,12
413,459.94,4/1/24 9:37,23,0.06737,0.90322,20.04333,20.67669,1,4,Disturbance,3,6,5,6,am,12,12
414,460.37,4/1/24 9:38,23,0.1116,0.92986,20.1,20.44965,1,4,Disturbance,3,6,5,6,am,12,12
415,460.23,4/1/24 9:39,23,0.2017,0.97438,20.1,20.45537,1,4,Disturbance,3,6,5,6,am,12,12
416,461.72,4/1/24 9:47,24,0.27428,1.46789,20.3,20.82696,1,4,NPK,3,6,5,6,am,12,12
417,461.22,4/1/24 9:49,24,0.27643,1.60876,20.15667,20.61724,1,4,NPK,3,6,5,6,am,12,12
418,461.13,4/1/24 9:50,24,0.277,1.46357,20.1,20.67952,1,4,NPK,3,6,5,6,am,12,12
419,461.1,4/1/24 9:52,25,0.19318,1.61235,20.13667,21.59004,1,4,NPK,3,6,5,6,am,12,12
420,461.23,4/1/24 9:54,25,0.1958,1.46487,20.42,21.53062,1,4,NPK,3,6,5,6,am,12,12
421,461.93,4/1/24 9:55,25,0.20083,2.08695,20.7,21.76936,1,4,NPK,3,6,5,6,am,12,12
422,455.72,4/1/24 10:03,1,0.1276,0.75429,21.42,22.1379,1,4,Disturbance,3,6,1,6,am,12,12
423,456.01,4/1/24 10:04,1,0.128,0.63428,21.50333,22.35308,1,4,Disturbance,3,6,1,6,am,12,12
424,456.42,4/1/24 10:05,1,0.12665,0.63601,21.7,22.49371,1,4,Disturbance,3,6,1,6,am,12,12
425,453.59,4/1/24 10:08,2,0.18323,0.70222,21.85333,21.95741,1,4,NPK,3,6,1,6,am,12,12
426,453.55,4/1/24 10:09,2,0.23973,0.7464,21.86333,21.89498,1,4,NPK,3,6,1,6,am,12,12
427,454.94,4/1/24 10:11,2,0.243,0.71251,21.7,21.99818,1,4,NPK,3,6,1,6,am,12,12
428,463.13,4/1/24 10:13,3,0.13467,1.67362,21.67333,22.10289,1,4,NPK,3,6,1,6,am,12,12
429,464.21,4/1/24 10:14,3,0.118,1.74496,21.7,22.3556,1,4,NPK,3,6,1,6,am,12,12
430,463.47,4/1/24 10:16,3,0.118,1.9157,21.84333,22.23631,1,4,NPK,3,6,1,6,am,12,12
431,454.39,4/1/24 10:18,4,0.2033,0.99613,21.9,21.9613,1,4,Control,3,6,1,6,am,12,12
432,453.93,4/1/24 10:20,4,0.20425,0.89376,21.9,22.09678,1,4,Control,3,6,1,6,am,12,12
433,455.43,4/1/24 10:21,4,0.20142,0.92037,21.9,22.12124,1,4,Control,3,6,1,6,am,12,12
434,456.47,4/1/24 10:28,5,0.182,1.3101,21.76,22.57961,1,4,NPK+Disturbance,3,6,1,6,am,12,12
435,457.58,4/1/24 10:30,5,0.182,1.36725,21.9,22.6442,1,4,NPK+Disturbance,3,6,1,6,am,12,12
436,458.15,4/1/24 10:31,5,0.18,1.39397,21.87333,22.41315,1,4,NPK+Disturbance,3,6,1,6,am,12,12
437,455.33,4/1/24 10:33,6,0.1721,0.89747,21.96,22.40398,1,4,NPK+Disturbance,3,6,2,6,am,12,12
438,454.81,4/1/24 10:35,6,0.17,0.9092,22.1,22.4914,1,4,NPK+Disturbance,3,6,2,6,am,12,12
439,454.52,4/1/24 10:36,6,0.17,0.9019,22.1,22.38357,1,4,NPK+Disturbance,3,6,2,6,am,12,12
440,461.01,4/1/24 10:38,7,0.225,1.05956,22.1,22.46637,1,4,Control,3,6,2,6,am,12,12
441,456.54,4/1/24 10:40,7,0.2313,1.13448,22.33,22.5532,1,4,Control,3,6,2,6,am,12,12
442,456.74,4/1/24 10:41,7,0.2286,1.15792,22.4,22.53084,1,4,Control,3,6,2,6,am,12,12
443,522.22,1/29/24 11:54,1,0.348,0.57221,15.16667,15.43371,29,1,Disturbance,1,1,1,1,am,1,1
444,451.6,1/29/24 11:56,1,0.348,0.44579,14.94,15.18838,29,1,Disturbance,1,1,1,1,am,1,1
445,451.78,1/29/24 11:57,1,0.33407,0.46384,15.21,15.34329,29,1,Disturbance,1,1,1,1,am,1,1
446,453.64,1/29/24 12:04,13,0.32707,0.98065,15.30667,16.18527,29,1,NPK+Disturbance,1,1,3,1,pm,1,1
447,453.81,1/29/24 12:05,13,0.33,0.96219,15.54,15.84274,29,1,NPK+Disturbance,1,1,3,1,pm,1,1
448,454.15,1/29/24 12:07,13,0.33062,1.05526,15.76167,15.80459,29,1,NPK+Disturbance,1,1,3,1,pm,1,1
449,451.66,1/29/24 12:14,14,0.1986,0.42721,15.7,15.57103,29,1,NPK,1,1,3,1,pm,1,1
450,451.82,1/29/24 12:15,14,0.01575,0.40951,1.30833,15.75777,29,1,NPK,1,1,3,1,pm,1,1
451,452.69,1/29/24 12:17,14,0.1224,0.37553,9.6,15.93062,29,1,NPK,1,1,3,1,pm,1,1
452,453.92,1/29/24 12:21,24,0.31785,0.87007,16.05667,15.82384,29,1,NPK,1,1,5,1,pm,1,1
453,453.75,1/29/24 12:23,24,0.32,0.73357,16.2,16.34526,29,1,NPK,1,1,5,1,pm,1,1
454,453.85,1/29/24 12:24,24,0.32,0.73085,16.32667,16.34346,29,1,NPK,1,1,5,1,pm,1,1
455,456.96,1/29/24 12:36,25,0.31525,1.01418,17.01667,18.38518,29,1,NPK,1,1,5,1,pm,1,1
456,456.17,1/29/24 12:38,25,0.31852,0.96179,17.2,18.75382,29,1,NPK,1,1,5,1,pm,1,1
457,456.38,1/29/24 12:39,25,0.32273,0.95272,17.2,19.33436,29,1,NPK,1,1,5,1,pm,1,1
458,455.16,1/29/24 12:43,16,0.29513,0.8478,16.8,16.17298,29,1,Control,1,1,4,1,pm,1,1
459,456.34,1/29/24 12:45,16,0.29893,1.0657,16.75167,16.30096,29,1,Control,1,1,4,1,pm,1,1
